,CBLOF,FeatureBagging,HBOS,IForest,KNN,AverageKNN,MCD,OCSVM,PCA
1040,0.9521,0.9526,0.9487,0.9521,0.9487,0.9487,0.9521,0.9523,0.9568
1041,0.9508,0.955,0.9411,0.9508,0.9309,0.9309,0.9506,0.9508,0.9508
1042,0.9468,0.9519,0.9405,0.9467,0.9354,0.9354,0.9467,0.9468,0.9468
1043,0.9457,0.9521,0.9386,0.9458,0.9332,0.9332,0.9457,0.9458,0.9458
1044,0.9449,0.952,0.935,0.9453,0.9233,0.9233,0.9452,0.9453,0.9452
1045,0.9489,0.954,0.9395,0.9489,0.931,0.931,0.9489,0.9489,0.9489
1046,0.9513,0.9598,0.9431,0.9513,0.9332,0.9332,0.9513,0.9513,0.9513
1047,0.9506,0.9563,0.9416,0.951,0.9308,0.9308,0.951,0.951,0.951
1048,0.9482,0.9534,0.9375,0.948,0.9279,0.9279,0.948,0.9482,0.9481
1049,0.9452,0.9518,0.935,0.9452,0.9249,0.9249,0.945,0.9453,0.9453
1050,0.947,0.951,0.9368,0.947,0.9266,0.9266,0.9469,0.9471,0.9471
1051,0.9457,0.9511,0.9372,0.9458,0.9294,0.9294,0.9456,0.9458,0.9458
1052,0.9467,0.9536,0.9464,0.9463,0.9282,0.9282,0.9466,0.9468,0.9468
1053,0.947,0.9524,0.9369,0.9471,0.926,0.926,0.947,0.9471,0.9471
1054,0.9452,0.9503,0.945,0.9453,0.9241,0.9241,0.9453,0.9453,0.9452
1055,0.9452,0.9493,0.9352,0.9452,0.924,0.924,0.945,0.9453,0.9452
1056,0.9488,0.9531,0.9407,0.9491,0.9316,0.9316,0.9492,0.9492,0.9492
1057,0.945,0.9543,0.9366,0.9449,0.9277,0.9277,0.945,0.945,0.945
1058,0.95,0.954,0.9499,0.9501,0.9351,0.9351,0.9502,0.9503,0.9502
1059,0.9449,0.9485,0.9406,0.945,0.9355,0.9355,0.9449,0.945,0.947
1060,0.9479,0.9529,0.9408,0.9478,0.9319,0.9319,0.9479,0.9479,0.9491
1061,0.9461,0.9511,0.9395,0.9463,0.9319,0.9319,0.9463,0.9463,0.9471
1062,0.9471,0.9519,0.945,0.9469,0.9324,0.9324,0.9471,0.9471,0.9481
1063,0.9486,0.9566,0.9421,0.9486,0.9343,0.9343,0.9487,0.9486,0.9499
1064,0.948,0.9537,0.9417,0.948,0.9346,0.9346,0.9481,0.9481,0.9494
1065,0.9474,0.9536,0.9409,0.9475,0.9336,0.9336,0.9476,0.9476,0.9486
1066,0.9478,0.9534,0.9413,0.9479,0.9329,0.9329,0.9479,0.9479,0.9481
1067,0.946,0.9516,0.9357,0.9459,0.9301,0.9301,0.946,0.946,0.9483
1068,0.9506,0.9543,0.9439,0.9508,0.9362,0.9362,0.9508,0.9508,0.9528
1069,0.9499,0.954,0.9437,0.9502,0.9366,0.9366,0.9502,0.9503,0.9518
1070,0.9445,0.9499,0.9447,0.9446,0.9292,0.9292,0.9447,0.9447,0.9462
1071,0.9436,0.9487,0.9329,0.9437,0.9277,0.9277,0.9436,0.9436,0.9447
1072,0.9491,0.9514,0.9424,0.9492,0.9356,0.9356,0.9491,0.9492,0.9492
1073,0.9471,0.9491,0.9473,0.9471,0.9306,0.9306,0.9472,0.9473,0.9494
1074,0.9484,0.9524,0.9425,0.9482,0.936,0.936,0.9484,0.9484,0.9492
1075,0.9479,0.9517,0.9412,0.9479,0.9345,0.9345,0.9479,0.9479,0.9486
1076,0.9455,0.9525,0.9358,0.9455,0.9318,0.9318,0.9454,0.9455,0.9473
1077,0.9452,0.9493,0.9381,0.9453,0.93,0.93,0.9453,0.9453,0.9473
1078,0.946,0.951,0.946,0.946,0.9295,0.9295,0.946,0.946,0.9483
1079,0.948,0.9524,0.9419,0.9481,0.9336,0.9336,0.9481,0.9482,0.9496
1080,0.951,0.9558,0.9449,0.951,0.9359,0.9359,0.951,0.951,0.952
1081,0.9446,0.951,0.938,0.9447,0.9306,0.9306,0.9447,0.9447,0.9452
1082,0.9442,0.952,0.9336,0.9441,0.928,0.928,0.9441,0.9442,0.9449
1083,0.9481,0.9569,0.9413,0.9481,0.9342,0.9342,0.9481,0.9482,0.9497
1084,0.9466,0.9538,0.9395,0.9466,0.9316,0.9316,0.9465,0.9465,0.9478
1085,0.9466,0.9533,0.9398,0.9466,0.9316,0.9316,0.9465,0.9466,0.9476
1086,0.9497,0.9535,0.9496,0.9497,0.935,0.935,0.9497,0.9497,0.9505
1087,0.9489,0.9537,0.9468,0.9489,0.9354,0.9354,0.9489,0.9489,0.9499
1088,0.9492,0.9558,0.9492,0.9491,0.9337,0.9337,0.9492,0.9492,0.95
1089,0.946,0.9523,0.9399,0.946,0.9327,0.9327,0.946,0.946,0.9471
1090,0.9449,0.9478,0.9345,0.9448,0.9299,0.9299,0.945,0.945,0.947
1091,0.9481,0.9526,0.9421,0.9481,0.9317,0.9317,0.9481,0.9482,0.9489
1092,0.9488,0.953,0.9487,0.9489,0.934,0.934,0.9489,0.9489,0.9502
1093,0.9458,0.9503,0.9457,0.9458,0.9305,0.9305,0.9457,0.9458,0.9473
1094,0.9501,0.9527,0.9442,0.9501,0.9361,0.9361,0.9503,0.9503,0.952
1095,0.946,0.9498,0.9355,0.9458,0.931,0.931,0.946,0.946,0.9468
1096,0.9484,0.9546,0.941,0.9476,0.9338,0.9338,0.9476,0.9476,0.9489
1097,0.9488,0.9515,0.9427,0.9489,0.9363,0.9363,0.9489,0.9489,0.9512
1098,0.9488,0.9515,0.9488,0.9489,0.9337,0.9337,0.9489,0.9489,0.9502
1099,0.9479,0.9524,0.9475,0.9479,0.9333,0.9333,0.9478,0.9479,0.9489
1100,0.9496,0.9552,0.9409,0.9496,0.9307,0.9307,0.9497,0.9497,0.9497
1101,0.9474,0.9548,0.9365,0.9474,0.9305,0.9305,0.9472,0.9474,0.9474
1102,0.9491,0.9547,0.94,0.9492,0.93,0.93,0.9492,0.9492,0.9492
1103,0.947,0.9543,0.9368,0.947,0.9282,0.9282,0.947,0.9471,0.9471
1104,0.95,0.9562,0.9407,0.9499,0.9302,0.9302,0.95,0.95,0.95
1105,0.9455,0.9515,0.9396,0.9455,0.9382,0.9382,0.9455,0.9455,0.9455
1106,0.952,0.9551,0.943,0.9521,0.933,0.933,0.952,0.9521,0.9521
1107,0.9453,0.952,0.9447,0.9451,0.9255,0.9255,0.9452,0.9452,0.9452
1108,0.9473,0.9544,0.9371,0.9473,0.9266,0.9266,0.9473,0.9474,0.9474
1109,0.946,0.9517,0.9373,0.946,0.9318,0.9318,0.9459,0.946,0.9459
1110,0.9466,0.9516,0.9374,0.9465,0.9269,0.9269,0.9465,0.9466,0.9466
1111,0.9434,0.9509,0.9373,0.9434,0.9338,0.9338,0.9434,0.9434,0.9447
1112,0.9485,0.9537,0.9385,0.9486,0.9284,0.9284,0.9486,0.9487,0.9487
1113,0.9489,0.9559,0.9399,0.9484,0.9308,0.9308,0.9486,0.9487,0.9487
1114,0.9486,0.9534,0.9393,0.9486,0.9291,0.9291,0.9487,0.9487,0.9487
1115,0.9475,0.9531,0.9378,0.9476,0.9269,0.9269,0.9475,0.9476,0.9476
1116,0.9471,0.9521,0.9388,0.9471,0.9313,0.9313,0.9471,0.9471,0.9471
1117,0.9492,0.954,0.9483,0.9492,0.9296,0.9296,0.9491,0.9492,0.9492
1118,0.9482,0.9509,0.9398,0.9482,0.93,0.93,0.9481,0.9481,0.9482
1119,0.9498,0.955,0.9494,0.9499,0.9304,0.9304,0.95,0.95,0.95
1120,0.9458,0.9507,0.9386,0.9456,0.9305,0.9305,0.9458,0.9458,0.9465
1121,0.9495,0.9512,0.9494,0.9493,0.935,0.935,0.9495,0.9495,0.9505
1122,0.9455,0.95,0.9381,0.9455,0.9306,0.9306,0.9455,0.9455,0.9468
1123,0.9449,0.9487,0.9375,0.945,0.9303,0.9303,0.945,0.945,0.9457
1124,0.9454,0.9503,0.9392,0.9454,0.9309,0.9309,0.9454,0.9455,0.9463
1125,0.9483,0.9519,0.9419,0.9484,0.9355,0.9355,0.9484,0.9484,0.9492
1126,0.9462,0.952,0.9392,0.9463,0.9313,0.9313,0.9462,0.9463,0.9478
1127,0.9473,0.9518,0.9403,0.9475,0.9319,0.9319,0.9476,0.9476,0.9489
1128,0.9452,0.9508,0.9386,0.9451,0.9302,0.9302,0.9453,0.9453,0.9453
1129,0.9466,0.9523,0.9396,0.9466,0.9315,0.9315,0.9465,0.9466,0.9478
1130,0.9471,0.9498,0.9403,0.9471,0.9332,0.9332,0.9471,0.9471,0.9481
1131,0.9468,0.9516,0.9447,0.9467,0.9322,0.9322,0.9468,0.9468,0.9483
1132,0.9449,0.949,0.9388,0.9449,0.9284,0.9284,0.9449,0.945,0.9465
1133,0.9461,0.9503,0.9461,0.9463,0.9309,0.9309,0.9463,0.9463,0.9491
1134,0.9438,0.948,0.9416,0.9439,0.9269,0.9269,0.9439,0.9439,0.9457
1135,0.9481,0.9539,0.9461,0.9481,0.9331,0.9331,0.9481,0.9482,0.9492
1136,0.9469,0.9526,0.947,0.9471,0.931,0.931,0.947,0.9471,0.9484
1137,0.9439,0.9517,0.9363,0.9437,0.927,0.927,0.9439,0.9439,0.9459
1138,0.9466,0.9525,0.9466,0.9464,0.9326,0.9326,0.9465,0.9466,0.9473
1139,0.9502,0.9552,0.9442,0.9502,0.936,0.936,0.9503,0.9503,0.9508
1140,0.9476,0.9507,0.9458,0.9476,0.9464,0.9464,0.9476,0.9494,0.9504
1141,0.9455,0.95,0.9439,0.9455,0.9442,0.9442,0.9455,0.947,0.9478
1142,0.9487,0.9507,0.9465,0.9485,0.9474,0.9474,0.9487,0.9507,0.9514
1143,0.9471,0.9479,0.9442,0.9471,0.9457,0.9457,0.9471,0.9486,0.9496
1144,0.9492,0.9497,0.9458,0.9492,0.9476,0.9476,0.9492,0.9525,0.9512
1145,0.9515,0.954,0.9495,0.9516,0.9498,0.9498,0.9516,0.9523,0.9538
1146,0.9495,0.9525,0.9477,0.9494,0.9478,0.9478,0.9495,0.9497,0.9512
1147,0.9508,0.9545,0.9486,0.9508,0.9502,0.9502,0.9508,0.9518,0.9523
1148,0.9489,0.9494,0.9472,0.9489,0.9485,0.9485,0.9489,0.9507,0.9507
1149,0.9474,0.9504,0.9439,0.9473,0.9458,0.9458,0.9474,0.9501,0.9496
1150,0.9482,0.9494,0.9464,0.9481,0.9469,0.9469,0.9481,0.9494,0.9512
1151,0.9503,0.9523,0.9484,0.9502,0.9482,0.9482,0.9503,0.9533,0.9528
1152,0.9477,0.9509,0.9455,0.9475,0.9456,0.9456,0.9476,0.9486,0.9494
1153,0.9474,0.9498,0.9439,0.9473,0.9456,0.9456,0.9473,0.9489,0.9506
1154,0.9474,0.9529,0.9451,0.9474,0.9455,0.9455,0.9474,0.9501,0.9504
1155,0.9468,0.9481,0.9453,0.9468,0.9459,0.9459,0.9468,0.9509,0.9491
1156,0.9466,0.9496,0.9446,0.9465,0.9455,0.9455,0.9465,0.9491,0.9488
1157,0.9452,0.9513,0.943,0.9449,0.9434,0.9434,0.945,0.9462,0.947
1158,0.9502,0.9522,0.9478,0.95,0.9489,0.9489,0.95,0.9512,0.951
1159,0.9471,0.9496,0.9452,0.947,0.9456,0.9456,0.9471,0.9484,0.9506
1160,0.9468,0.9515,0.9441,0.9467,0.9448,0.9448,0.9467,0.9468,0.9468
1161,0.9499,0.9552,0.9473,0.95,0.9483,0.9483,0.95,0.95,0.9502
1162,0.9509,0.9583,0.948,0.951,0.9486,0.9486,0.951,0.951,0.951
1163,0.9513,0.9523,0.9486,0.9513,0.9493,0.9493,0.9513,0.9521,0.9513
1164,0.9505,0.953,0.9471,0.9505,0.9471,0.9471,0.9504,0.9505,0.9508
1165,0.946,0.9518,0.9425,0.946,0.9428,0.9428,0.946,0.946,0.946
1166,0.9484,0.9524,0.9448,0.9484,0.9457,0.9457,0.9484,0.9484,0.9484
1167,0.9467,0.9523,0.9495,0.9468,0.9448,0.9448,0.9468,0.9468,0.9473
1168,0.9434,0.9467,0.9411,0.9434,0.9413,0.9413,0.9434,0.9434,0.9434
1169,0.9494,0.9532,0.9458,0.9492,0.9465,0.9465,0.9492,0.9492,0.9492
1170,0.9518,0.9563,0.9499,0.9518,0.9501,0.9501,0.9518,0.9518,0.9518
1171,0.9484,0.9507,0.9473,0.9484,0.9484,0.9484,0.9484,0.9484,0.9504
1172,0.9497,0.9505,0.9525,0.9497,0.9497,0.9497,0.9497,0.9592,0.9632
1173,0.9492,0.9526,0.9465,0.9492,0.9462,0.9462,0.9492,0.9492,0.9497
1174,0.9458,0.951,0.9423,0.9455,0.9426,0.9426,0.9455,0.9455,0.9455
1175,0.9492,0.95,0.9456,0.9492,0.9459,0.9459,0.9492,0.9492,0.9492
1176,0.9474,0.9501,0.9443,0.9473,0.9451,0.9451,0.9474,0.9474,0.9474
1177,0.9468,0.9513,0.9445,0.9468,0.9454,0.9454,0.9468,0.9468,0.9471
1178,0.9473,0.9521,0.9437,0.9473,0.9443,0.9443,0.9474,0.9474,0.9474
1179,0.9474,0.9541,0.9448,0.9474,0.9454,0.9454,0.9474,0.9474,0.9474
1180,0.9447,0.9462,0.9434,0.9447,0.9441,0.9441,0.9447,0.9455,0.9467
1181,0.9463,0.9491,0.9444,0.9463,0.9447,0.9447,0.9463,0.9478,0.9496
1182,0.9471,0.948,0.9454,0.9471,0.9454,0.9454,0.9471,0.9491,0.9496
1183,0.9492,0.9526,0.9466,0.9486,0.9466,0.9466,0.9487,0.9502,0.9532
1184,0.942,0.9448,0.94,0.942,0.9397,0.9397,0.9421,0.9441,0.9428
1185,0.9426,0.9461,0.9407,0.9426,0.9412,0.9412,0.9426,0.9469,0.9456
1186,0.946,0.9468,0.944,0.946,0.9445,0.9445,0.946,0.9471,0.9493
1187,0.9497,0.9525,0.9479,0.9497,0.9484,0.9484,0.9497,0.9525,0.9515
1188,0.9422,0.9449,0.9406,0.9423,0.941,0.941,0.9423,0.9436,0.9454
1189,0.9455,0.9475,0.9416,0.9455,0.9442,0.9442,0.9455,0.9478,0.9478
1190,0.9458,0.9493,0.9441,0.9458,0.9448,0.9448,0.9458,0.9473,0.9485
1191,0.9474,0.9498,0.9455,0.9472,0.9461,0.9461,0.9474,0.9491,0.9496
1192,0.946,0.9486,0.9443,0.9459,0.9444,0.9444,0.946,0.9483,0.9483
1193,0.951,0.9512,0.9489,0.951,0.9501,0.9501,0.951,0.9533,0.9535
1194,0.9471,0.9511,0.9453,0.9471,0.9459,0.9459,0.9471,0.9486,0.9494
1195,0.9457,0.9472,0.944,0.9458,0.9446,0.9446,0.9458,0.948,0.9465
1196,0.9479,0.9494,0.9461,0.9478,0.9472,0.9472,0.9479,0.9484,0.9509
1197,0.9503,0.9535,0.9482,0.9502,0.9484,0.9484,0.9503,0.9503,0.9525
1198,0.9468,0.9493,0.9449,0.9468,0.945,0.945,0.9467,0.9476,0.9496
1199,0.9479,0.9524,0.9457,0.9479,0.9462,0.9462,0.9479,0.9494,0.9509
1200,0.9479,0.9486,0.9503,0.9479,0.9479,0.9479,0.9479,0.9507,0.9549
1201,0.9431,0.9459,0.9458,0.9429,0.9428,0.9429,0.9429,0.9514,0.9544
1202,0.9524,0.9531,0.9548,0.9524,0.9524,0.9524,0.9524,0.9583,0.9581
1203,0.9479,0.9494,0.9498,0.9479,0.9479,0.9479,0.9479,0.9531,0.9522
1204,0.9455,0.947,0.9463,0.9455,0.9463,0.9463,0.9455,0.9543,0.9515
1205,0.9524,0.9544,0.9549,0.9524,0.9524,0.9529,0.9524,0.9576,0.9568
1206,0.9455,0.9463,0.946,0.9455,0.946,0.9458,0.9455,0.9538,0.9541
1207,0.9474,0.9484,0.9492,0.9471,0.9473,0.9471,0.9471,0.9551,0.9471
1208,0.9489,0.9514,0.9517,0.9487,0.9487,0.9487,0.9487,0.9529,0.9487
1209,0.9489,0.9502,0.9492,0.9489,0.9489,0.9489,0.9489,0.957,0.9555
1210,0.9439,0.9489,0.9441,0.9434,0.9434,0.9434,0.9434,0.954,0.9517
1211,0.945,0.9465,0.9472,0.9447,0.9447,0.9447,0.9447,0.9548,0.9447
1212,0.9468,0.9483,0.9542,0.9468,0.9468,0.9473,0.9468,0.9561,0.9468
1213,0.9476,0.9506,0.9481,0.9476,0.9476,0.9476,0.9476,0.9536,0.9551
1214,0.95,0.9522,0.9548,0.95,0.95,0.95,0.95,0.9555,0.956
1215,0.9476,0.9489,0.9479,0.9476,0.9484,0.9484,0.9476,0.9546,0.9554
1216,0.9489,0.9507,0.949,0.9487,0.9494,0.9494,0.9487,0.9542,0.9569
1217,0.9492,0.951,0.9492,0.9492,0.9492,0.9492,0.9492,0.9565,0.9552
1218,0.9476,0.9494,0.9475,0.9476,0.9476,0.9476,0.9476,0.9529,0.9574
1219,0.9486,0.9486,0.9465,0.9463,0.9463,0.9463,0.9463,0.9511,0.9463
1220,0.9476,0.9536,0.9609,0.9476,0.9599,0.9572,0.9476,0.9484,0.9484
1221,0.9463,0.9516,0.9467,0.9463,0.9533,0.9513,0.9463,0.9463,0.9466
1222,0.9479,0.9509,0.9587,0.9479,0.9504,0.9496,0.9479,0.9484,0.9484
1223,0.9497,0.9527,0.9496,0.9497,0.9497,0.9497,0.9497,0.9497,0.951
1224,0.9439,0.9474,0.9591,0.9439,0.9557,0.9525,0.9439,0.9447,0.9442
1225,0.9482,0.9509,0.9496,0.9482,0.9542,0.9522,0.9482,0.9482,0.9482
1226,0.9471,0.9514,0.9473,0.9471,0.9471,0.9471,0.9471,0.9504,0.9534
1227,0.9439,0.9487,0.9452,0.9439,0.9565,0.954,0.9439,0.9447,0.9439
1228,0.9474,0.9521,0.9466,0.9474,0.9481,0.9486,0.9474,0.9474,0.9484
1229,0.9476,0.9509,0.9463,0.9471,0.9484,0.9481,0.9471,0.9471,0.9471
1230,0.9474,0.9529,0.9472,0.9474,0.9489,0.9486,0.9474,0.9474,0.9484
1231,0.9505,0.9523,0.952,0.9505,0.9518,0.9525,0.9505,0.9505,0.9505
1232,0.9466,0.9493,0.9458,0.9466,0.9521,0.9503,0.9466,0.9466,0.9468
1233,0.9489,0.9542,0.9484,0.9489,0.9504,0.9507,0.9489,0.9489,0.9499
1234,0.9495,0.9515,0.9499,0.9495,0.9527,0.9522,0.9495,0.9497,0.9495
1235,0.9497,0.9542,0.9504,0.9497,0.954,0.954,0.9497,0.95,0.9497
1236,0.9482,0.9514,0.9548,0.9482,0.9574,0.9537,0.9482,0.9487,0.9487
1237,0.9479,0.9529,0.9477,0.9479,0.9486,0.9484,0.9479,0.9479,0.9479
1238,0.9482,0.9512,0.966,0.9482,0.9562,0.9557,0.9482,0.9484,0.9484
1239,0.946,0.9491,0.9457,0.946,0.946,0.9468,0.946,0.946,0.9465
1240,0.9476,0.9496,0.9499,0.9476,0.9476,0.9476,0.9476,0.9546,0.9539
1241,0.9474,0.9501,0.9502,0.9474,0.9474,0.9479,0.9474,0.9534,0.9539
1242,0.9495,0.9497,0.9498,0.9495,0.9495,0.9495,0.9495,0.9582,0.953
1243,0.9482,0.9524,0.9486,0.9482,0.9487,0.9482,0.9482,0.9534,0.9539
1244,0.9476,0.9486,0.9511,0.9476,0.9476,0.9476,0.9476,0.9551,0.9534
1245,0.9468,0.9466,0.9487,0.9463,0.9463,0.9463,0.9463,0.9599,0.9548
1246,0.9487,0.9514,0.9499,0.9487,0.9487,0.9487,0.9487,0.9579,0.9582
1247,0.9497,0.9507,0.9503,0.9497,0.9497,0.9497,0.9497,0.9555,0.9565
1248,0.945,0.9465,0.9491,0.945,0.945,0.945,0.945,0.9543,0.9528
1249,0.9429,0.9454,0.944,0.9429,0.9428,0.9429,0.9429,0.9522,0.9429
1250,0.9463,0.9478,0.9475,0.9463,0.9476,0.9471,0.9463,0.9528,0.9551
1251,0.9426,0.9439,0.9443,0.9426,0.9428,0.9428,0.9426,0.9507,0.9426
1252,0.9492,0.9509,0.9508,0.9484,0.9491,0.9499,0.9484,0.9539,0.9484
1253,0.9508,0.9513,0.9519,0.9508,0.9508,0.9508,0.9508,0.9555,0.9575
1254,0.9447,0.9475,0.9458,0.9447,0.9457,0.9457,0.9447,0.955,0.9535
1255,0.9493,0.9473,0.9503,0.9468,0.9468,0.9468,0.9468,0.9529,0.9468
1256,0.9455,0.9483,0.9489,0.9455,0.9455,0.9455,0.9455,0.9568,0.9556
1257,0.9474,0.9489,0.9502,0.9471,0.9471,0.9471,0.9471,0.9536,0.9549
1258,0.9458,0.9483,0.9476,0.9458,0.9458,0.9458,0.9458,0.9546,0.9616
1259,0.9466,0.9488,0.9487,0.9466,0.9466,0.9466,0.9466,0.9564,0.9626
1260,0.8893,0.9052,0.8826,0.8886,0.8727,0.8727,0.8886,0.8907,0.8955
1261,0.8922,0.913,0.878,0.8921,0.8689,0.8689,0.8922,0.8929,0.8977
1262,0.8867,0.9057,0.8743,0.8862,0.8636,0.8636,0.8862,0.8869,0.8931
1263,0.8884,0.9032,0.8739,0.8865,0.866,0.866,0.8865,0.8887,0.8921
1264,0.8917,0.9115,0.8774,0.8909,0.8712,0.8712,0.8908,0.8912,0.8912
1265,0.8918,0.9148,0.8794,0.8918,0.8702,0.8702,0.8917,0.8926,0.8971
1266,0.8953,0.9128,0.8884,0.895,0.874,0.874,0.8947,0.8958,0.8995
1267,0.8883,0.9031,0.8816,0.8876,0.8647,0.8647,0.8879,0.8891,0.8994
1268,0.8904,0.9104,0.8796,0.8903,0.8699,0.8699,0.8903,0.8909,0.8956
1269,0.8964,0.9169,0.8816,0.8953,0.8732,0.8732,0.8953,0.8961,0.9032
1270,0.8885,0.9073,0.8757,0.888,0.8686,0.8686,0.888,0.8888,0.8936
1271,0.8926,0.9071,0.8861,0.8919,0.8748,0.8748,0.8921,0.8924,0.8954
1272,0.8953,0.9089,0.8874,0.8947,0.8763,0.8763,0.8949,0.8953,0.9006
1273,0.8848,0.9046,0.8726,0.8844,0.8641,0.8641,0.8848,0.8861,0.8909
1274,0.8908,0.9085,0.8697,0.8894,0.8665,0.8665,0.8894,0.89,0.8948
1275,0.8862,0.9054,0.8786,0.8842,0.863,0.863,0.8844,0.8857,0.8909
1276,0.89,0.9079,0.878,0.8902,0.8701,0.8701,0.8904,0.891,0.8948
1277,0.8912,0.9046,0.879,0.8906,0.8737,0.8737,0.8908,0.8915,0.8992
1278,0.8876,0.9091,0.88,0.8863,0.867,0.867,0.8865,0.8876,0.8926
1279,0.8811,0.9021,0.8678,0.8806,0.8613,0.8613,0.8806,0.8835,0.8875
1280,0.8889,0.9096,0.875,0.8883,0.8578,0.8578,0.8886,0.8889,0.8886
1281,0.886,0.9069,0.8631,0.8864,0.8523,0.8523,0.8863,0.8865,0.8871
1282,0.8866,0.9072,0.8713,0.8867,0.8662,0.8662,0.8866,0.8868,0.8876
1283,0.8918,0.9091,0.8702,0.8918,0.8607,0.8607,0.8916,0.8918,0.8918
1284,0.8926,0.9068,0.8875,0.8921,0.8829,0.8829,0.892,0.8921,0.8977
1285,0.895,0.9123,0.8793,0.8949,0.8773,0.8773,0.895,0.895,0.8957
1286,0.8883,0.9127,0.8788,0.8891,0.8643,0.8643,0.8892,0.8892,0.8892
1287,0.8845,0.9008,0.8749,0.8847,0.8623,0.8623,0.8845,0.8848,0.8847
1288,0.8855,0.9041,0.869,0.8859,0.8586,0.8586,0.8859,0.8859,0.8859
1289,0.8904,0.9075,0.8701,0.89,0.8633,0.8633,0.8903,0.8904,0.8901
1290,0.8886,0.9087,0.868,0.8885,0.8569,0.8569,0.8889,0.8888,0.8888
1291,0.8875,0.9038,0.8654,0.8877,0.8573,0.8573,0.8876,0.8877,0.8877
1292,0.8904,0.9079,0.8689,0.8906,0.8607,0.8607,0.8906,0.8905,0.8906
1293,0.8924,0.908,0.871,0.892,0.8608,0.8608,0.8924,0.8924,0.8924
1294,0.8876,0.9096,0.8761,0.8874,0.8577,0.8577,0.8876,0.888,0.8879
1295,0.8904,0.9075,0.8772,0.8909,0.8565,0.8565,0.8908,0.8909,0.8907
1296,0.8905,0.9146,0.8711,0.8906,0.8624,0.8624,0.8906,0.8906,0.8906
1297,0.8932,0.9104,0.8711,0.8933,0.8643,0.8643,0.8933,0.8933,0.8933
1298,0.8927,0.9132,0.8825,0.8924,0.8739,0.8739,0.8924,0.8924,0.8927
1299,0.8903,0.9057,0.8695,0.8899,0.8592,0.8592,0.8903,0.8902,0.8901
1300,0.8886,0.9071,0.8755,0.8885,0.8662,0.8662,0.8886,0.8891,0.8947
1301,0.8915,0.9116,0.8785,0.8915,0.8712,0.8712,0.8914,0.8918,0.8973
1302,0.8904,0.9093,0.8841,0.8897,0.8713,0.8713,0.8898,0.8905,0.8966
1303,0.887,0.9032,0.8742,0.8862,0.8661,0.8661,0.8861,0.887,0.8928
1304,0.8903,0.9053,0.8839,0.8893,0.8682,0.8682,0.8894,0.8905,0.8969
1305,0.8889,0.9055,0.8784,0.8859,0.8659,0.8659,0.8859,0.8861,0.8894
1306,0.8931,0.9104,0.8851,0.8928,0.869,0.869,0.8929,0.893,0.9006
1307,0.8883,0.9127,0.8816,0.8882,0.8685,0.8685,0.8883,0.8886,0.8939
1308,0.8908,0.9072,0.8768,0.8892,0.8692,0.8692,0.8892,0.8916,0.8931
1309,0.8919,0.9101,0.8833,0.8895,0.8715,0.8715,0.8892,0.8918,0.8958
1310,0.8911,0.9091,0.874,0.8905,0.8753,0.8753,0.8906,0.8909,0.8951
1311,0.8927,0.9095,0.875,0.8926,0.871,0.871,0.8927,0.8935,0.8972
1312,0.8871,0.9064,0.8742,0.8857,0.8638,0.8638,0.8859,0.888,0.8917
1313,0.89,0.9091,0.8724,0.8894,0.8699,0.8699,0.8889,0.8895,0.8961
1314,0.8879,0.9091,0.8802,0.887,0.8666,0.8666,0.887,0.8897,0.894
1315,0.8932,0.9101,0.8809,0.8928,0.873,0.873,0.8929,0.8933,0.8986
1316,0.8882,0.9052,0.8697,0.8874,0.8676,0.8676,0.8874,0.8882,0.8927
1317,0.8904,0.9072,0.8781,0.8902,0.8728,0.8728,0.8904,0.8919,0.8983
1318,0.8941,0.9101,0.882,0.8939,0.8741,0.8741,0.8942,0.8952,0.9018
1319,0.8907,0.913,0.8833,0.8891,0.8694,0.8694,0.8897,0.8902,0.895
1320,0.8901,0.9081,0.8818,0.8877,0.8666,0.8666,0.8873,0.8877,0.8946
1321,0.8905,0.9061,0.8834,0.8901,0.8668,0.8668,0.8901,0.8903,0.8961
1322,0.888,0.906,0.8763,0.8875,0.8695,0.8695,0.8879,0.8905,0.8978
1323,0.8889,0.9116,0.8772,0.8888,0.8691,0.8691,0.8886,0.8888,0.8947
1324,0.8902,0.9088,0.8841,0.8899,0.8684,0.8684,0.8901,0.8906,0.8906
1325,0.8902,0.9071,0.8831,0.8895,0.8692,0.8692,0.8893,0.8897,0.8958
1326,0.8897,0.9034,0.8825,0.8891,0.8666,0.8666,0.889,0.8897,0.8961
1327,0.8894,0.9076,0.8813,0.8885,0.8687,0.8687,0.8886,0.8897,0.8973
1328,0.8918,0.9089,0.884,0.8912,0.8688,0.8688,0.8913,0.8923,0.8952
1329,0.8902,0.912,0.877,0.8899,0.87,0.87,0.8901,0.8911,0.8964
1330,0.8866,0.9042,0.874,0.8868,0.8683,0.8683,0.8868,0.8884,0.8929
1331,0.8859,0.9069,0.8786,0.8855,0.8645,0.8645,0.8856,0.8864,0.8912
1332,0.8918,0.9047,0.8803,0.8916,0.8723,0.8723,0.8917,0.8921,0.8973
1333,0.8914,0.9075,0.8786,0.8909,0.87,0.87,0.8909,0.8912,0.8968
1334,0.8938,0.9122,0.8868,0.8923,0.8728,0.8728,0.8926,0.8932,0.8977
1335,0.8861,0.9023,0.87,0.8845,0.8629,0.8629,0.8844,0.8855,0.8914
